identifier,metric,found_hit,score
Q9CIX4,1,YES,512.5
P0C518,1,YES,84.7
Q5P5P2,1,YES,68.6
Q2G8Q3,1,YES,105.4
A4YCI2,1,YES,21.2
P06762,0,YES,495.2
A5UE78,1,YES,101.1
B5BBL1,0,NO,0.0
P98200,1,YES,65.5
O51498,1,YES,596.3
P59998,0,NO,0.0
P64275,1,YES,144.0
B8CR59,1,YES,95.3
Q5B6U6,1,YES,618.7
Q87039,0,YES,12.1
Q32DT4,1,YES,85.6
P10841,0,NO,0.0
Q9FT52,1,YES,29.2
Q8N5U6,1,YES,1720.6
B7IXM2,1,YES,71.3
A2BYI0,1,YES,119.0
B8FRH5,1,YES,244.8
Q3ZIZ6,1,YES,25.4
B2U3C8,1,YES,196.3
Q6C804,0,YES,14.0
P69189,1,YES,13.1
Q9LQM2,1,YES,50.0
P02315,1,YES,25.2
A8EYC4,1,YES,55.5
Q71U98,1,YES,266.3
A9N0H0,1,YES,44.4
B5BGU8,1,YES,127.6
B2SYY4,1,YES,111.6
B7MNQ8,1,YES,40.8
O14628,1,YES,1015.1
Q8EWZ2,0,NO,0.0
Q4UK18,1,YES,770.7
A2QKG2,0,NO,0.0
Q313V7,1,YES,51.5
B4TRU3,1,YES,83.7
A6WWB6,1,YES,258.4
B7V3D2,1,YES,72.4
B9M4N1,1,YES,192.6
Q9QZB7,1,YES,101.9
Q38X86,1,YES,211.7
A5DG57,1,YES,249.0
Q2QW44,1,YES,197.9
Q0T2F6,1,YES,312.7
Q4FNX4,0,NO,0.0
P06646,1,YES,577.3
B9KTM3,0,NO,0.0
Q8XMI6,0,NO,0.0
Q0BH90,1,YES,85.6
P09083,1,YES,336.4
B5EXE0,1,YES,360.4
P69245,1,YES,266.3
F4IZW8,1,YES,82.6
Q6HCP7,1,YES,11.2
Q75W16,1,YES,950.6
Q04B78,1,YES,85.2
P10523,1,YES,482.4
Q9LZ45,1,YES,171.5
A5CSP7,1,YES,136.3
Q9GLQ8,0,NO,0.0
A3PC83,1,YES,282.9
P56733,0,NO,0.0
A1BED6,1,YES,148.4
P67832,0,NO,0.0
A6T017,1,YES,292.1
P0CE62,1,YES,739.3
Q8H0B2,1,YES,729.3
Q2GUP0,1,YES,216.6
Q9FPQ8,1,YES,449.4
Q9BA86,1,YES,702.9
Q28055,1,YES,169.7
B2UJ42,0,NO,0.0
A6UPX8,1,YES,309.3
Q9ZCA0,1,YES,210.2
Q7X2S2,1,YES,33.5
Q9C6U1,1,YES,226.7
Q9FMZ4,1,YES,202.2
Q1C8A8,1,YES,12.8
Q66IK1,1,YES,969.8
B0CK72,1,YES,33.3
P42148,0,NO,0.0
Q4L7Z0,1,YES,29.2
Q8FAD9,1,YES,14.8
Q7U4X5,1,YES,12.9
Q9C9N3,1,YES,214.2
P63609,1,YES,314.7
A1U0Y3,1,YES,302.1
P0CF67,1,YES,14.4
Q5HJB5,1,YES,535.9
P31275,1,YES,73.0
A0SPJ8,1,YES,274.8
O49687,1,YES,807.5
Q75B88,0,NO,0.0
P00641,1,YES,12.4
P0C2Y9,1,YES,14.3
P0AE73,1,YES,37.3
Q20EV6,1,YES,23.4
C7GIZ9,1,YES,28.9
B0CJD1,1,YES,76.5
B5Z4E9,1,YES,23.8
P30392,1,YES,804.6
B3ESB4,1,YES,95.4
A8MJV9,1,YES,746.5
A5F8N0,1,YES,27.7
Q188A2,1,YES,273.6
Q8VZ22,1,YES,202.0
Q8TUX2,1,YES,173.0
Q5M189,0,YES,11.8
Q1RKI0,1,YES,278.7
P37486,1,YES,101.4
Q12UF9,1,YES,90.2
A2RDH0,1,YES,180.7
Q8U484,1,YES,16.0
P50486,1,YES,19.9
Q47141,1,YES,156.7
Q9Y261,1,YES,991.5
A8XRF5,0,YES,65.3
P15408,1,YES,666.5
B6JM90,1,YES,143.6
B1JRN2,1,YES,703.1
P28322,1,YES,1031.0
B8HWY2,1,YES,198.8
Q4UVD5,1,YES,85.0
P28917,1,YES,325.1
P18755,1,YES,906.9
A5ER96,1,YES,187.3
P0C9X8,1,YES,103.6
C1FZ15,1,YES,10.9
Q89AE0,0,NO,0.0
A4FVP6,1,YES,225.7
Q9KPQ0,1,YES,92.9
P0ACH6,1,YES,101.8
P21866,1,YES,141.3
B1LXE5,0,NO,0.0
B7NAR1,1,YES,84.2
C4LD49,1,YES,286.2
A6T2A5,1,YES,130.7
B2UGK8,1,YES,289.2
A5UIB9,1,YES,153.0
B5EV09,0,NO,0.0
C4ZVM2,1,YES,315.2
B7IEY2,1,YES,145.7
Q62M28,1,YES,90.9
A5HY53,1,YES,17.7
Q5FUK4,1,YES,46.8
P49032,1,YES,940.9
A3M141,1,YES,47.3
Q9KQT4,1,YES,83.3
B2GIP2,1,YES,545.4
Q2QW53,1,YES,277.3
O33289,1,YES,20.0
Q8K557,1,YES,98.3
P40625,1,YES,62.8
Q76KX8,1,YES,1207.2
Q862Z2,1,YES,126.0
P0DH71,1,YES,198.1
Q68WU0,1,YES,428.7
B2G6H2,1,YES,412.2
Q06408,1,YES,314.2
Q1Q9L2,0,NO,0.0
Q93MH6,0,NO,0.0
Q96831,0,YES,11.5
G2TRS8,0,YES,24.2
A1YPR0,1,YES,458.9
Q8VWJ6,1,YES,368.7
Q3IYG9,1,YES,134.4
A6U1T5,1,YES,155.8
B7N2X1,1,YES,369.3
C0QW64,1,YES,30.2
Q6CVG9,1,YES,21.4
Q00678,1,YES,165.1
Q9H7F0,1,YES,124.4
Q9L213,1,YES,295.7
Q8JMZ7,1,YES,1968.3
A1JPN5,1,YES,1107.9
A3CWV2,1,YES,263.0
Q91XV3,1,YES,134.2
Q08DV6,1,YES,218.1
Q757F4,0,YES,11.1
Q65G67,1,YES,12.0
B2UYI0,0,NO,0.0
Q9ER42,1,YES,408.9
B1LF61,1,YES,71.7
A4JCW1,0,NO,0.0
C1A1X8,1,YES,611.4
P52685,1,YES,44.9
Q45831,1,YES,429.4
A2ACJ2,0,YES,9.8
P64157,1,YES,65.2
Q04M21,1,YES,762.1
Q88A47,1,YES,58.7
A8AIH5,1,YES,477.0
O15511,0,NO,0.0
A5CYE2,1,YES,717.9
Q5HLK6,1,YES,157.9
A6T2G7,1,YES,111.3
A6NFI3,1,YES,882.6
B5FPX4,1,YES,114.6
Q493U4,1,YES,146.8
O15499,1,YES,87.1
P0A1V2,1,YES,12.4
O50292,1,YES,653.7
P45785,1,YES,35.4
Q07E30,1,YES,163.9
Q87E89,0,NO,0.0
A6ZLH8,1,YES,1213.6
Q73CF4,0,NO,0.0
A2Z8L4,1,YES,1351.6
Q757K0,1,YES,206.8
B7GZZ4,1,YES,85.9
Q6GQH4,1,YES,748.3
A6W7G6,1,YES,36.1
Q03LX6,1,YES,43.2
P9WIV2,1,YES,14.0
Q9XEB5,1,YES,216.8
P44874,1,YES,322.0
Q9BR84,1,YES,942.7
C1CL86,0,YES,12.8
A2XAV5,1,YES,258.1
O82632,1,YES,43.9
Q2RB28,1,YES,106.9
A7HQY7,1,YES,162.9
P14838,1,YES,173.9
Q9Z6M4,1,YES,145.2
B8A9B2,1,YES,230.3
Q1GT91,1,YES,120.1
Q0VGE8,1,YES,1004.3
P0CZ80,1,YES,180.6
A5DC90,1,YES,12.6
P47175,1,YES,60.7
Q9JXQ0,1,YES,593.2
D3UEQ8,1,YES,29.3
P58366,1,YES,1100.2
A1KWJ8,1,YES,11.9
Q6FFK2,1,YES,609.2
Q9LFU1,1,YES,368.6
C4ZZ13,1,YES,54.0
A7IKJ3,1,YES,218.9
Q8X9M0,0,NO,0.0
A1AXU5,1,YES,44.0
A7ZNY3,1,YES,277.8
B1MLW9,1,YES,64.2
P57801,1,YES,153.6
B4RJF7,1,YES,47.2
Q97KL8,0,NO,0.0
A7X623,1,YES,152.8
P28468,1,YES,79.2
P31870,1,YES,1919.6
Q5RER9,1,YES,908.9
B1LHI4,1,YES,395.0
A1S3W3,1,YES,24.6
Q9CAA9,1,YES,184.1
P17674,1,YES,645.1
P54708,1,YES,381.7
A7YWS7,1,YES,1173.0
A2T6E3,1,YES,1300.6
Q2L1J6,1,YES,60.1
B1LBC4,1,YES,53.2
Q9LRJ4,1,YES,32.5
O58843,1,YES,88.8
A5UGZ0,0,NO,0.0
Q58227,1,YES,26.5
Q7CPR7,1,YES,65.1
Q9V0P9,1,YES,297.8
B8ZLA8,1,YES,17.9
B2A2G3,1,YES,89.3
Q14V87,1,YES,709.5
B1A923,1,YES,30.9
Q9Y4P1,1,YES,889.5
Q6NXK2,1,YES,51.5
Q6BT31,1,YES,189.5
Q38WK3,1,YES,623.4
Q6BRG3,1,YES,236.8
B7STY1,1,YES,86.3
Q949T8,1,YES,134.7
Q74K17,1,YES,614.6
Q6PK81,1,YES,1091.4
O36363,1,YES,1232.9
P60845,1,YES,125.9
Q55EL2,0,YES,14.0
Q64WY5,1,YES,289.9
Q5R5Y7,1,YES,1102.8
Q97YX6,1,YES,262.6
C3LRH2,1,YES,27.7
C4LA16,1,YES,215.4
Q9ZK12,1,YES,53.6
B4EEY6,1,YES,39.0
A6T765,1,YES,14.6
A1V7X3,0,NO,0.0
A5DAF0,1,YES,287.6
Q5LU80,1,YES,44.4
P26188,1,YES,26.6
A8EUB2,1,YES,15.2
P40286,1,YES,135.1
B7N8J2,1,YES,22.5
Q62396,1,YES,1375.5
P07903,1,YES,249.8
B2SLH4,1,YES,85.0
P16887,1,YES,176.9
Q5HZ36,1,YES,93.9
A4J3A0,1,YES,207.0
P09636,1,YES,121.2
B9DVV8,1,YES,63.8
Q7D0R6,1,YES,267.3
P51477,1,YES,506.6
Q482G2,1,YES,87.7
Q7NBS1,1,YES,91.1
Q7V7S1,1,YES,270.5
A5G7Q9,1,YES,288.6
Q10578,1,YES,575.0
Q98QU4,1,YES,13.4
Q67N10,1,YES,295.3
Q9UC07,1,YES,1119.8
Q6FNN7,1,YES,11.9
P37215,1,YES,910.8
Q72IZ2,1,YES,15.0
A5E8B1,1,YES,122.4
Q1C2Y4,1,YES,133.9
P17675,1,YES,46.3
P31364,1,YES,779.8
P9WII3,1,YES,60.9
Q7VL00,1,YES,159.6
A7NIA3,1,YES,74.2
Q98E81,1,YES,16.4
Q5R0L8,1,YES,232.2
P12900,1,YES,1788.6
B1IQ18,1,YES,150.0
P22201,1,YES,741.4
P24798,1,YES,379.5
A0L901,1,YES,287.4
P0A276,1,YES,121.9
A3NRA1,1,YES,276.2
Q82I57,1,YES,56.9
P51478,1,YES,501.3
A4STD1,1,YES,385.8
Q6KHS0,1,YES,137.5
O14467,1,YES,193.7
B6I930,0,NO,0.0
Q5BKW9,1,YES,356.2
Q02NN5,1,YES,89.6
A9AJ25,1,YES,114.9
Q7VVR6,1,YES,95.9
Q8G304,1,YES,137.9
Q7MHF3,1,YES,20.5
P71298,1,YES,29.2
B9LZL2,1,YES,68.0
Q9LYB9,1,YES,26.5
P51974,1,YES,1011.3
Q96HQ0,1,YES,952.1
A4FWC6,1,YES,98.7
Q9DAU9,1,YES,45.2
Q3SRS9,1,YES,12.6
B7K660,1,YES,291.9
B2IQJ2,1,YES,148.5
A0L242,1,YES,397.3
Q8R146,1,YES,331.1
B7LQ77,1,YES,91.9
Q8FK51,1,YES,15.2
Q41558,1,YES,847.6
Q87LZ2,1,YES,141.3
P09354,1,YES,13.0
Q04832,1,YES,130.5
P0CF85,1,YES,182.8
Q49406,1,YES,142.8
B5RFW4,1,YES,29.7
P45946,0,NO,0.0
B0I1G7,1,YES,224.4
B5FM59,1,YES,360.8
Q080R2,1,YES,185.0
B0BTE1,0,NO,0.0
Q6HDN3,1,YES,132.7
Q63943,1,YES,778.1
Q3EAI1,1,YES,114.9
Q9C9I8,1,YES,76.0
Q4PB04,1,YES,253.5
B7J228,1,YES,47.0
B7NF48,1,YES,697.5
Q2SJE4,1,YES,305.3
B0S196,1,YES,130.1
Q1GCK1,1,YES,13.8
Q1D1H1,1,YES,161.9
P69229,1,YES,170.1
B8DD20,1,YES,165.8
A2WKK5,1,YES,92.4
P04619,0,NO,0.0
P0CX78,1,YES,43.6
A2T7G6,1,YES,646.7
B7IAV6,1,YES,416.6
P60112,1,YES,87.0
A1VRW9,1,YES,46.7
A5UFF8,1,YES,10.8
P0ACQ5,1,YES,190.4
P0CF31,0,YES,12.8
P18738,1,YES,1039.9
A6MMS9,1,YES,803.6
A3LXE7,1,YES,238.0
Q945M9,1,YES,79.1
B9KC39,0,NO,0.0
P0CY17,1,YES,54.8
Q9PHK7,1,YES,15.8
B1IPI3,0,NO,0.0
Q9LFF6,1,YES,168.7
Q9LTK3,1,YES,739.3
Q46I72,1,YES,11.6
P74312,1,YES,23.2
Q90881,1,YES,280.3
A9MU90,0,NO,0.0
Q71VG9,0,NO,0.0
B5Z1N3,1,YES,22.5
A3Q9D8,1,YES,393.3
Q9HUW0,1,YES,82.5
P16943,0,YES,12.9
P70255,1,YES,944.7
P0A2Q6,1,YES,39.8
B1LQW3,0,NO,0.0
Q61751,1,YES,1075.1
Q5M5J3,1,YES,634.4
P0A0U1,1,YES,83.6
Q75AX1,1,YES,206.8
Q02780,1,YES,1136.6
P37503,1,YES,38.6
Q2U5A9,1,YES,199.2
Q19V65,1,YES,709.1
P57094,1,YES,69.9
B7MV44,0,YES,18.6
Q86CR8,1,YES,181.1
O03199,0,NO,0.0
A1DMW6,1,YES,52.4
Q9NWS1,1,YES,1081.8
P27038,1,YES,1221.2
Q6QN10,0,YES,23.5
B1KI41,1,YES,35.0
A4VTX6,1,YES,54.0
A7HVT8,1,YES,55.4
C0R4I6,1,YES,202.8
Q5WKM9,1,YES,73.3
Q5FN17,1,YES,221.9
Q8AWZ2,1,YES,106.8
Q3A2N5,1,YES,181.7
A5D9T6,0,NO,0.0
Q0A4M2,0,NO,0.0
Q5XCY3,1,YES,48.5
O34482,1,YES,48.3
Q29031,1,YES,976.9
B7VSU4,1,YES,57.3
Q91905,1,YES,250.7
Q54KX0,1,YES,47.0
P02259,1,YES,45.4
Q4UK16,1,YES,733.8
O34201,1,YES,14.3
Q8DET1,1,YES,457.7
Q9CMJ6,1,YES,100.0
P56122,1,YES,224.3
A6RA46,1,YES,50.2
Q9HLE5,1,YES,14.0
Q3IHT8,0,NO,0.0
A6TEJ0,1,YES,11.4
Q0I5W8,1,YES,34.4
Q73QJ2,1,YES,16.0
Q14JZ2,1,YES,152.5
A9R2Q4,1,YES,101.4
A6VDY0,1,YES,86.6
B5VKG3,1,YES,11.7
F4FYY6,1,YES,124.7
A4YHW1,1,YES,258.2
B2GAU3,1,YES,610.8
O66403,1,YES,42.2
B8DYT1,1,YES,12.4
Q8VCZ7,1,YES,466.3
Q9GLP8,0,NO,0.0
Q0VCY0,1,YES,1727.3
P68527,1,YES,149.7
P43574,1,YES,95.8
Q9ZM37,0,YES,10.0
P0CN98,1,YES,203.2
Q7SXA9,1,YES,551.7
A4Z1S4,1,YES,56.6
P38929,1,YES,517.4
Q2QM96,1,YES,1402.9
Q94555,1,YES,54.1
A4VXZ3,1,YES,55.1
Q0TTA6,1,YES,69.6
B7V4H6,1,YES,20.7
Q058B0,1,YES,288.6
Q65LE9,1,YES,347.5
Q31WW5,1,YES,71.7
Q9BTL4,0,NO,0.0
P75836,1,YES,195.9
Q6CT08,1,YES,999.1
P13545,1,YES,123.8
B7L6M0,1,YES,199.5
O43296,1,YES,980.1
Q96320,1,YES,183.3
Q08DI0,1,YES,765.9
Q8BI66,1,YES,576.7
C4ZZA2,1,YES,202.3
Q5H667,1,YES,330.0
P51558,0,YES,12.7
Q6KH96,1,YES,140.8
A2XWL6,1,YES,339.0
Q03835,0,YES,263.1
Q46WY5,1,YES,110.6
P50295,1,YES,506.5
O59647,0,NO,0.0
A6UFF8,1,YES,190.5
P67849,1,YES,10.5
P40945,1,YES,338.5
A5D114,1,YES,87.7
Q8P250,1,YES,166.5
Q8IUZ5,1,YES,266.7
Q12244,1,YES,399.9
P41153,1,YES,268.4
P50534,0,YES,82.2
Q8N2R0,1,YES,724.9
P52743,1,YES,647.1
Q2STE7,1,YES,610.2
P20314,0,YES,12.7
A7GYN4,1,YES,15.8
A2CCA2,1,YES,401.0
Q9ZWJ9,1,YES,815.7
Q5R9F0,1,YES,1462.2
Q5URB4,1,YES,46.6
B4F2I4,1,YES,35.1
Q17QR7,1,YES,891.1
Q92747,1,YES,610.2
Q2YR87,1,YES,57.1
B1MX52,1,YES,106.4
A7KBS4,1,YES,364.7
Q54L72,0,YES,25.6
Q96SE7,1,YES,915.8
Q9Z1D9,1,YES,847.9
Q9PJ53,1,YES,13.3
Q4L5M9,1,YES,82.5
Q9IA22,1,YES,151.4
Q88M44,1,YES,333.8
Q46DZ7,1,YES,88.2
Q7WR85,1,YES,71.3
Q65JY9,1,YES,91.9
A0R203,1,YES,34.7
Q32KH8,1,YES,657.1
B5YXX0,1,YES,314.7
A6T4L2,1,YES,86.7
Q8SPH6,0,YES,14.6
Q2M2T6,1,YES,14.2
A6SX31,1,YES,50.9
Q81U72,0,NO,0.0
Q6GE42,1,YES,152.8
Q04WW3,1,YES,289.7
Q24762,1,YES,31.6
Q7NCS0,1,YES,107.5
A8FEK5,1,YES,180.1
Q90691,1,YES,293.7
Q2YM57,1,YES,160.7
B1HM52,1,YES,27.3
Q95AF8,1,YES,708.5
Q58893,1,YES,35.0
C5FM61,1,YES,548.5
Q8DP42,1,YES,114.3
Q91YI1,0,YES,10.3
P17919,1,YES,79.5
Q1RFU0,1,YES,786.1
Q03933,1,YES,294.6
B0C218,1,YES,152.8
P31276,1,YES,245.2
Q9IA15,1,YES,350.0
O78491,1,YES,679.2
B8GPV2,1,YES,73.4
B7MB04,1,YES,71.7
Q5RCJ2,1,YES,1434.3
Q4IQX3,1,YES,92.9
Q980I8,1,YES,135.5
A7FJW6,1,YES,78.7
B4HTA1,1,YES,531.4
A9R2R7,1,YES,13.8
Q1MAZ1,0,NO,0.0
A3NED2,1,YES,417.3
P42006,1,YES,681.7
Q01IK0,1,YES,78.5
P81393,1,YES,201.0
P31505,1,YES,206.8
Q9K118,0,NO,0.0
B0JWU6,1,YES,33.4
B8AIK3,1,YES,256.3
Q01915,1,YES,764.3
Q3BAN5,1,YES,708.7
Q8F2J6,1,YES,29.4
O04057,1,YES,361.3
B6I7J9,1,YES,10.1
Q8LC69,1,YES,76.2
A8FM57,1,YES,235.2
A4R5F6,1,YES,262.6
A9L5S5,1,YES,179.8
C1ES07,1,YES,132.7
Q83M66,1,YES,58.4
B2TWB1,1,YES,314.2
P17802,1,YES,753.7
A3CQQ3,1,YES,48.2
B4UHA8,1,YES,57.1
Q180X0,1,YES,100.3
P9WGN1,1,YES,157.7
Q2NX28,0,YES,14.5
Q9LZJ8,1,YES,150.4
B6JMX2,1,YES,678.0
Q47JK6,1,YES,425.5
B8D8H0,1,YES,44.2
P23823,1,YES,143.8
P50458,1,YES,303.3
Q186Z6,0,NO,0.0
P05028,1,YES,121.3
Q9R0Y1,1,YES,222.1
Q5KWV4,1,YES,125.2
Q83GD7,1,YES,158.4
Q9PDP5,1,YES,296.0
Q5VV52,1,YES,847.4
Q8LFU0,1,YES,67.2
Q31CV9,0,YES,12.9
B2J5G0,1,YES,150.9
Q49Z56,1,YES,20.4
A9WRE7,1,YES,59.4
P46148,1,YES,409.6
B4TAM6,1,YES,288.7
B5RGF2,1,YES,362.1
A5GW34,1,YES,408.7
A4FBE7,1,YES,52.8
A8K0S8,1,YES,447.5
D4B478,0,NO,0.0
B1JI92,1,YES,13.5
B5RC42,1,YES,290.1
Q8DD00,1,YES,14.2
Q99MD8,1,YES,1297.8
Q6X1Y6,1,YES,1209.4
A1T8F5,1,YES,212.0
B4TWE1,1,YES,10.5
Q9YEK9,1,YES,135.6
B4ETL2,1,YES,87.9
Q12S40,1,YES,109.1
Q9NSJ1,1,YES,793.2
Q9K0G8,1,YES,56.2
P44966,1,YES,153.0
Q2JSW2,1,YES,16.4
A1TD35,1,YES,61.3
Q664V9,1,YES,133.9
Q86XN6,1,YES,1055.6
Q7V032,1,YES,36.2
Q8P036,1,YES,176.8
P0C9X9,1,YES,153.5
A6W3T4,1,YES,10.1
P30362,1,YES,221.9
A6WST7,1,YES,181.5
B1LL62,1,YES,54.0
B7NTU3,1,YES,68.1
Q51Y68,1,YES,46.9
Q75BY9,1,YES,48.2
Q3U2E2,0,YES,916.2
P69151,1,YES,159.1
Q30XS2,1,YES,66.7
P51786,1,YES,1009.4
Q9LBQ3,1,YES,136.5
C3MW06,1,YES,52.6
Q1JAN3,1,YES,264.5
Q7XKS9,1,YES,557.1
Q9JY18,1,YES,175.7
O49697,1,YES,230.2
P60008,1,YES,31.6
B5F1W2,1,YES,14.6
Q723F9,1,YES,318.9
A2SPZ6,1,YES,149.0
P26819,1,YES,1580.0
P34454,1,YES,227.8
A3P8M2,1,YES,489.6
P98196,1,YES,46.4
Q52QU1,1,YES,147.7
Q925I1,1,YES,98.2
A0Q8D9,1,YES,676.9
Q0HDC3,1,YES,393.0
Q9ZUC1,1,YES,467.0
A9AVV5,1,YES,35.9
Q9SJR0,1,YES,144.8
Q13106,1,YES,1088.5
Q2WGJ0,1,YES,664.0
Q6BK77,1,YES,15.5
P0A2U0,1,YES,33.0
Q42344,1,YES,53.7
Q9K4Q3,1,YES,92.1
P45265,1,YES,260.7
Q6DD04,1,YES,1253.4
B5RAU8,1,YES,66.5
P30770,1,YES,58.7
Q9UTS7,1,YES,28.0
Q82S12,1,YES,303.4
Q8ZJH2,1,YES,86.6
C4YTS0,1,YES,285.0
O80366,1,YES,48.1
Q8N393,1,YES,735.4
P0CH02,1,YES,54.5
P04735,1,YES,218.4
A1W2Y8,0,YES,60.0
Q6GK51,1,YES,537.4
Q8LC59,1,YES,69.0
Q9M9X4,1,YES,58.6
C8ZE01,0,NO,0.0
O43365,1,YES,114.3
Q9SUK8,1,YES,140.1
Q9AK82,1,YES,414.0
Q7XQN1,1,YES,188.0
Q9GKQ1,0,NO,0.0
B7LE66,1,YES,18.4
B4S9U5,0,YES,12.2
A2BYI1,1,YES,36.3
Q5REW7,1,YES,815.1
Q827Z0,1,YES,49.6
Q3A246,1,YES,314.0
Q5J3Q5,1,YES,213.1
A7MUE7,1,YES,182.1
P01104,1,YES,719.7
B5EZI0,0,YES,12.0
Q9HNR1,1,YES,166.3
Q4WLN7,1,YES,556.7
Q2YNB8,1,YES,129.3
Q1QQ46,1,YES,271.1
P14570,0,NO,0.0
Q633L1,1,YES,194.3
Q6GPM1,1,YES,374.8
A1L209,0,NO,0.0
P20028,1,YES,298.1
B2UHU5,0,NO,0.0
Q2YBI1,1,YES,299.0
Q1CDU2,1,YES,16.3
B7UN45,1,YES,18.4
Q3MQ06,1,YES,626.5
P32103,1,YES,16.4
O26278,1,YES,99.0
Q84TH9,1,YES,41.4
Q8GVZ6,1,YES,172.0
Q7N364,1,YES,281.7
Q92HB3,1,YES,52.6
B2SQB2,1,YES,589.8
C0MC29,1,YES,176.1
Q49A33,1,YES,1056.4
P40471,1,YES,109.9
B7V5F3,1,YES,55.6
Q31UP3,1,YES,12.3
A7MS84,1,YES,287.1
B0UTE7,1,YES,71.8
Q7UCI6,0,NO,0.0
Q6PDB4,1,YES,1022.0
Q5TC79,1,YES,382.9
Q740I3,1,YES,44.8
A3CZT7,0,NO,0.0
Q6D0D8,1,YES,30.6
Q07134,1,YES,63.6
A9MHT3,0,NO,0.0
Q2IBB1,1,YES,157.2
P39343,1,YES,307.1
B5ZAW1,1,YES,638.4
B7HQD7,1,YES,119.2
Q3B141,1,YES,45.3
O08430,1,YES,486.4
B1YK83,1,YES,339.8
A9MND4,1,YES,530.8
P04931,0,YES,15.7
A2C5K9,1,YES,60.7
Q32G88,1,YES,193.2
Q6REU5,1,YES,224.1
Q3AH55,1,YES,127.6
P29568,1,YES,18.7
Q2M3W8,1,YES,903.9
P0CY11,1,YES,42.7
Q6ZNC4,1,YES,226.9
Q02924,0,NO,0.0
Q9I407,1,YES,40.1
Q8PUH2,1,YES,23.3
Q9LVW4,1,YES,177.7
B6J6K1,1,YES,105.4
Q8YP80,1,YES,149.0
Q7WEW1,1,YES,354.9
P31365,1,YES,683.8
Q08398,0,YES,12.3
Q62GT9,1,YES,267.6
P67856,1,YES,15.5
Q7X9B9,1,YES,31.4
P19080,0,NO,0.0
P79260,1,YES,477.4
Q88N85,1,YES,158.2
Q84M92,1,YES,290.4
C4ZQY5,1,YES,71.7
B8ZLB4,0,NO,0.0
A6ZMF5,1,YES,15.6
A7ZXC7,1,YES,192.7
P43015,1,YES,34.4
A8GXR0,1,YES,211.2
P22027,1,YES,60.0
Q6YZ49,1,YES,880.3
B6JCQ7,1,YES,198.6
Q75VN4,1,YES,244.0
Q8BZ34,1,YES,573.7
Q5R8X1,1,YES,1439.1
Q6BXN0,1,YES,305.4
A4QJI6,1,YES,130.8
Q30X46,1,YES,113.4
O80294,1,YES,12.8
Q1ICI0,1,YES,421.0
O27106,1,YES,20.7
P16372,1,YES,1158.6
Q12CG7,1,YES,281.5
P06348,1,YES,144.2
O54956,1,YES,1114.8
Q9UTA7,1,YES,98.8
B2AGU2,1,YES,250.0
P23325,1,YES,12.9
Q74GB2,1,YES,53.8
Q43083,1,YES,196.8
B4TQX5,1,YES,347.6
P19688,1,YES,484.2
P84050,1,YES,196.3
P67660,1,YES,80.9
Q75CH3,1,YES,986.4
Q8GX78,1,YES,277.5
Q31YK1,0,NO,0.0
P18720,1,YES,761.0
P37808,1,YES,641.3
A9ZPC9,1,YES,188.6
Q8UFR5,0,NO,0.0
C9RE37,0,NO,0.0
Q9C995,1,YES,117.5
B3QLX3,1,YES,54.0
Q321N8,1,YES,196.2
Q2RMW1,1,YES,72.2
Q7WEM8,1,YES,13.4
B1M0N9,1,YES,108.8
O57311,1,YES,768.2
Q9T1Q3,1,YES,29.5
A2Z9Q7,1,YES,211.2
Q92RM8,1,YES,140.7
B1MLW3,1,YES,19.8
C5MG55,1,YES,254.1
Q6F7E5,1,YES,397.6
A7ICI5,0,YES,78.1
A7Z9P9,1,YES,38.0
Q17QS6,1,YES,141.9
B5FKY7,1,YES,191.8
Q700D9,1,YES,107.5
Q94J16,1,YES,177.3
Q24ZJ1,1,YES,302.3
P45760,0,YES,12.4
A5ESP9,1,YES,302.7
C3K1F2,0,YES,11.2
P45902,1,YES,50.6
B7UMK9,1,YES,12.3
Q63LV9,1,YES,12.2
Q8L4M6,1,YES,48.0
P70774,0,NO,0.0
Q98RY4,1,YES,194.5
Q64541,1,YES,384.6
Q1BCB0,1,YES,162.3
P08801,0,NO,0.0
P9WIV3,1,YES,14.0
P17614,1,YES,823.1
Q8LA53,1,YES,25.7
Q71Y87,1,YES,186.2
Q2N669,1,YES,162.9
Q9FDX8,1,YES,259.2
Q4A601,1,YES,15.5
Q7N299,1,YES,301.5
Q51699,0,YES,10.5
Q4IER8,1,YES,248.5
Q91ZT8,1,YES,126.8
Q9SL78,1,YES,69.8
C3M9S3,1,YES,797.9
Q9BZE9,1,YES,13.8
B9L9K0,1,YES,296.4
Q84W92,1,YES,179.8
B7MF74,1,YES,278.2
Q46BD6,0,NO,0.0
Q6B858,0,YES,168.3
Q7JXF5,0,YES,201.1
A5UL52,1,YES,364.7
A6NLW8,1,YES,119.8
P68951,1,YES,16.1
A8ZU99,1,YES,667.8
Q2FHQ9,1,YES,82.9
Q8X9C6,1,YES,57.2
F6C6C1,1,YES,198.6
Q71VG8,0,NO,0.0
Q2N9H9,1,YES,13.4
A5IT66,1,YES,58.0
Q01255,1,YES,33.0
P59736,0,NO,0.0
Q8THU2,1,YES,96.6
Q5QZ46,1,YES,75.2
B3MJ16,1,YES,73.1
B7VH32,1,YES,87.4
Q02975,1,YES,1023.6
A0M791,1,YES,658.6
Q4XST6,1,YES,311.6
